,text,dir,blog,keywords
412,nicht mal mehr piepsagte das vögelchenlange schonbevor eswie herbstlaubeinfachvon der stange fiel gedanken zu gedicht obwohl du suggerieren möchtest dass das vögelchen mausetot ist könnte ich mir dennoch vorstellen dass es noch lebt warum weiss ich nicht das vögelchen könnte z b eine grippe haben in tagen sitzt es wieder quietschvergnügt auf dem ast und macht piep da bin ich mir ganz ganz sicher lieber herr átom ich finde es begrüßens und erstrebenswert mit welcher zuversicht sie das leben betrachten und den akzent können sie ruhig lassen er verleiht ihrem namen das gewisse etwas umgibt sie mit einem hauch von mondänität und esprit vielleicht sollte ich das auch mal probieren ánnette kann ich sowas tragen ach ich weiss nicht ,691,3606,"['vögelchen', 'ich', 'das', 'könnte', 'átom', 'ánnette', 'zuversicht', 'vögelchenlange', 'verleiht', 'umgibt']"
413,archiv für den monat november gedicht vor meiner tür fand ich ein bonbonpapier ich weiss genau es ist von dir wieso bist du nicht reingekommen ich wünsche mir so sehr ein bonbon von dir gedicht diese ganze einhandsegelei war doch nicht das richtige für sie hatte sie zähneknirschend festgestellt es lag ihr einfach mehr mit beiden händen zuzugreifen nach mitternacht gedicht vulkanische küsse verursachen risse auf salznasser haut darum ziert sich die braut in dieser nacht wo die eidechse lacht gedicht die morgenerrötende warf ihr haar zurück und ihre gedanken mit seinen in einen topf als sie alles umgerührt hatte verteilte sie mit einem fuß im takt wippend die speise an bedürftige die nächst tupperparty kommt bestimmt gedicht liebe kinder liebe erwachsene liebe tiere ich bin in der hauptstadt dort muss ich viele schirme aufspannen viele gedanken denken und den hauptstädtern mein bezauberndes lächeln schenken gedicht hauptstadtgedanken sie ziehen ohne schranken von west nach ost und wieder zurück sie schmecken nach freiheit und riechen nach glück handschuhe aus istanbul gedicht er saß in einem schaukelstuhl er trug handschuhe aus istanbul ein lächeln umspielte seine lippen den stuhl ließ er ganz langsam wippen niemals hätte er gedacht dass handschuhe tragen so viel freude macht,703,3606,"['handschuhe', 'gedicht', 'istanbul', 'sie', 'lächeln', 'nach', 'er', 'liebe', 'ich', 'zurück']"
414,stunden wachsen wie pickel aus dem teppich florale muster umranken vielarmig das schweigen stunden wachsen,704,3606,"['wachsen', 'stunden', 'vielarmig', 'umranken', 'florale', 'pickel', 'teppich', 'muster', 'schweigen', 'dem']"
415,siehst du ihn durch die gänge schleichen seinen weg pflastern mäuseleichen nicht eine einzige maus verließ lebend dies haus keiner wird sie zu grabe tragen und niemand wird ihren tod beklagen siehst du ihn,705,3606,"['siehst', 'ihn', 'tod', 'schleichen', 'pflastern', 'mäuseleichen', 'lebend', 'gänge', 'einzige', 'beklagen']"
416,tage was für tage manchmal spriessen wie unkraut zwischen geordneten beeten schiessen sie ins kraut womöglich riechen sie sogar schlecht vergehen genauso wie all die anderen man glaubts nur nicht was für tage manchmal spriessen,706,3606,"['spriessen', 'tage', 'manchmal', 'womöglich', 'vergehen', 'schiessen', 'kraut', 'glaubts', 'geordneten', 'beeten']"
417,am grab der ausgeträumten träume eine kerze angezündet eine blume abgelegt und ab nach taka tuka land am grab der ausgeträumten träume,707,3606,"['ausgeträumten', 'träume', 'grab', 'tuka', 'taka', 'kerze', 'angezündet', 'abgelegt', 'blume', 'land']"
418,nachdem sie eine überdosis nahrungsergänzungsmittel geschluckt hatte begann sie alles zu bügeln sie bügelte alles was sie fertig gebügelt hatte noch einmal und dann noch einmal sie hatte nicht gedacht daß man ein einziges bügeleisen so oft bügeln kann als man sie fand war alles um sie herum sehr sehr glatt ausser in ihrem kopf von dem in unregelmäßigen abständen kleine rauchwölkchen aufstiegen aber das stellte man erst nach der obduktion fest fast schien es ihr als hätte sie auf dem obduktionstisch neben ihr den redaktionsleiter kurz erspäht das kann aber ein irrtum gewesen sein ,708,3606,"['sie', 'bügeln', 'hatte', 'alles', 'einmal', 'man', 'überdosis', 'unregelmäßigen', 'rauchwölkchen', 'obduktionstisch']"
419,er hustete ihr die letzten worte wie auswurf vor die zierlichen füße schlitternd versuchte sie sich in die sicherheit der untergehenden herbstsonne zu bringen diese allerdings ging nicht unter auch nicht auf,709,3606,"['zierlichen', 'untergehenden', 'schlitternd', 'hustete', 'herbstsonne', 'auswurf', 'sicherheit', 'versuchte', 'füße', 'bringen']"
420,ein stein der lautlos sinkt ein ton der fern verklingt sie sind der fährmann der uns durch den nebel bringt ein stein,710,3606,"['stein', 'verklingt', 'lautlos', 'fährmann', 'der', 'ton', 'nebel', 'sinkt', 'ein', 'fern']"
421,für bücherleser innen welche keine kinder haben die ihnen schöne lesezeichen basteln empfehle ich bookhooks schaut sie euch an das alternative lesezeichen für bücherleser innen welche keine kinder haben die ihnen schöne lesezeichen basteln empfehle ich bookhooks ,712,3606,"['lesezeichen', 'empfehle', 'bücherleser', 'bookhooks', 'basteln', 'schöne', 'innen', 'ihnen', 'keine', 'kinder']"
422,tip lasst euch den newsletter schicken ich liebe ihre texte http www sibylleberg ch falls jemand ne ahnung hat wie ich aus dem link einen link machen kann bitte melden et klappt einfach nich ,713,3606,"['link', 'tip', 'sibylleberg', 'schicken', 'nich', 'ch', 'klappt', 'et', 'www', 'newsletter']"
423,weckerklingeln brote schmieren in den augen tränenschlieren frösteln in der dunkelheit zu ende ist die ferienzeit gedicht weckerklingeln brote schmieren weckerklingeln brote schmieren lauter kleine hasen sitzen auf dem rasen stecken mit den nasen in den blumenvasen gemeinschaftsarbeit der kalinas weiterlesen weiterlesen in dunkelheit sich selbst verzehrend flügellahm nichts mehr begehrend auf kalten fliesen frierend sitzen schon kriecht die nacht durch alle ritzen so sinkt der schwere stein der angst in deine weichheit ein weiterlesen weiterlesen einst lag ich in poseidons arm wellen umspülten den körper warm da kam ein kleiner fisch vorbei der sang ganz leise dideldei da wusste ich dies ist ein traum und trieb hinweg im meeresschaum weiterlesen weiterlesen während sich kleine bananenstauden im licht der ersten sonnenstrahlen aneinander drängten versuchte sie zum wiederholten male die anderen feriengäste zum synchronschwimmen zu überreden kein wunder dass an den folgenden tagen immer mehr leute ihr eher reserviert begeneten weiterlesen weiterlesen wenn die liegestühle schlafen fahren schiffe in den hafen die sonne nimmt ein bad im meer sehnsucht macht die herzen schwer weiterlesen,714,3606,"['weiterlesen', 'weckerklingeln', 'brote', 'schmieren', 'in', 'dunkelheit', 'den', 'die', 'der', 'sitzen']"
424,in kleinen gruppen kochten sie ihre suppen sie verdrängten das wissen sie am ende allein löffeln zu müssen in kleinen gruppen,715,3606,"['gruppen', 'kleinen', 'verdrängten', 'suppen', 'löffeln', 'kochten', 'sie', 'wissen', 'müssen', 'ende']"
425,sehr gerne würde ich schokokeksessend und krümelnderweise die verängstigten mienen der teilnehmer studieren während der redaktionsleiter sich wie immer daneben benimmt möglicherweise überkäme mich auch spontan die lust ihm mal ordentlich den marsch zu blasen meine solidarität gilt nach wie vor der praktikantin allerdings bin ich in jahren wahrscheinlich schon tot ihre frau kalina lieber herr atom sehr gerne würde ich schokokeksessend und krümelnderweise die verängstigten mienen der teilnehmer studieren während der redaktionsleiter sich wie immer daneben benimmt möglicherweise überkäme mich auch spontan die lust ihm mal ordentlich den marsch zu blasen meine solidarität gilt nach wie vor der praktikantin ,716,3606,"['überkäme', 'verängstigten', 'studieren', 'solidarität', 'schokokeksessend', 'mienen', 'marsch', 'krümelnderweise', 'gilt', 'praktikantin']"
426,sehr gerne würde ich schokokeksessend und krümelnderweise die verängstigten mienen der teilnehmer studieren während der redaktionsleiter sich wie immer daneben benimmt möglicherweise überkäme mich auch spontan die lust ihm mal ordentlich den marsch zu blasen meine solidarität gilt nach wie vor der praktikantin allerdings bin ich in jahren wahrscheinlich schon tot ihre frau kalina weiterlesen lieber herr atom sehr gerne würde ich schokokeksessend und krümelnderweise die verängstigten mienen der teilnehmer studieren während der redaktionsleiter sich wie immer daneben benimmt möglicherweise überkäme mich auch spontan die lust ihm mal ordentlich den marsch zu blasen meine solidarität gilt nach wie vor der praktikantin ,717,3606,"['überkäme', 'verängstigten', 'studieren', 'solidarität', 'schokokeksessend', 'mienen', 'marsch', 'krümelnderweise', 'gilt', 'praktikantin']"
427, es kommt der tag da muss der presslufthammer hämmern ,718,3606,"['presslufthammer', 'hämmern', 'muss', 'kommt', 'tag', 'der', 'da', 'es']"
428,nachts wachte sie wie meistens auf sie ging durch die wohnung auf der suche nach einem grund zum schlafen eher zufällig fiel ihr blick auf einen vergessenen presslufthammer in der ecke sie warf ihn an und begann erst mal mit den kleineren sachen als beistelltischen und kleinere wandregale säuberlich zerlegt waren nahm sie sich die größeren sachen vor richtig spass machten aber dann die mauern vor allem als dann die decke runterkrachte am ende sass sie auf einem schutthaufen ungefähr so groß wie die zeitspanne ihre lebens abzüglich der zeit die sie geschlafen hatte sie rauchte zehn zigaretten hintereinander und blies den rauch in den himmel wo er sich mit den vorbeiziehenden schäfchenwolken vereinigte danach gab sie das rauchen auf und zog ein lied auf den lippen in die welt hinaus ,719,3606,"['sie', 'auf', 'die', 'sachen', 'den', 'zigaretten', 'zerlegt', 'zeitspanne', 'wandregale', 'wachte']"
429,während sie leise summend am herd stand und ein schmackhaftes sowie auch nahrhaftes und optisch ansprechendes mittagessen zubereitete trugen einige schlecht bezahlte und durchschnittlich aussehende maurer mit presslufthämmern die wände um sie herum ab aus dem entstehenden staub rührte sie eine sämige sauce als alles getan war standen sie auf freiem feld nur der herd und sie ein zarter wind wehte ihr eine locke aus der stirn und sie rief mit glockenklarer stimme kinder das essen ist fertig die kinder existierten selbstverständlich nur in ihrer fantasie so dass sie das essen den maurern hinterher warf ,720,3606,"['sie', 'herd', 'essen', 'und', 'kinder', 'zubereitete', 'zarter', 'sämige', 'summend', 'standen']"
430,beim jährlichen treffen der rinnsteinpoeten war wieder mächtig was los man kann sich nicht vorstellen wie sie wetteiferten sich ereiferten geiferten und mit allen erdenklichen mitteln um die gunst des publikums warben das publikum selbst hatte sich allerdings vor der grossbildleinwand versammelt und schaute mit gebannter miene das endspiel der synchronschwimmerweltmeisterschaft da hätten sie auch gleich unter sich in radevormalde bleiben können ,721,3606,"['sich', 'wetteiferten', 'warben', 'versammelt', 'synchronschwimmerweltmeisterschaft', 'rinnsteinpoeten', 'radevormalde', 'publikums', 'mitteln', 'jährlichen']"
431,vor den falschen türen stehen wir und frieren gehen oder bleiben lachen dringt durch beschlagene scheiben wind und regen im gesicht hören wir es nicht hingewand zu rinnsteingestalten ziehen wir weiter tragen die alten koffer von dannen ziellos zwischen suchen und bangen,722,3606,"['wir', 'rinnsteingestalten', 'koffer', 'hingewand', 'dringt', 'beschlagene', 'bangen', 'ziellos', 'frieren', 'falschen']"
432,sie hatte günstig ein größeres kontingent österliche kantensitzer ersteigert nun fragte sie sich angesichts der fallenden dunkelheit und der aufsteigenden glockenstimmen ob sie eventuell etwas voreilig gehandelt hatte für tannenbaumbekugelte dekospirenzchen war jetzt jedenfalls nix mehr über man kann ja froh sein wenns noch für ein herrengedeck reicht ,723,3606,"['österliche', 'voreilig', 'tannenbaumbekugelte', 'kontingent', 'kantensitzer', 'größeres', 'glockenstimmen', 'gehandelt', 'fallenden', 'ersteigert']"
433,archiv für den monat september gedicht die alte würstchendose den ganzen tag den blick aschfahl so stehst du da im supermarktregal bleibt jemand stehen und hört dein klagen nein einsam musst du hier verzagen die hausfrau hastet schnell vorbei zuhause auf dem herd den brei der bauarbeiter kurze pause hat nur blick für seine jause doch dort es nähert sich ein kind guckt links und rechts klebt sein kaugummi geschwind mitten auf dein etikett zu dir ist wirklich niemand nett gartenzwerge gedicht mit seinen socken kann er mich nicht locken und auch seine hemden verursachen befremden die hose sieht aus wie aus der dose doch was mich wirklich fasziniert ist sein tatoo von ernie und bert herztür gedicht der heiko und die heike im leben allein annettchen gedicht gestern verließ uns unsere mutter sie fuhr aufs meer hinaus in einem kutter und hinterließ nur ein pfund butter aus der butter dann für war wuchs uns eine neue mutter wunderbar ohne titel gedicht im tal der tränen da könnt ihr mich finden ich werde dort bleiben bis all meine wunden beweint sind geheilt gepflegt und verbunden auf einen altar will ich sie legen mit allem nur möglichen will ich sie pflegen ausgiebig beweinen mit glitzernden tränen schön wie diamanten mit süßesten worten die je menschen fanden auf samt und auf seide will ich sie betten mit schönstem geschmeide will ich sie schmücken,724,3606,"['will', 'butter', 'und', 'gedicht', 'mutter', 'mit', 'sie', 'auf', 'tränen', 'ich']"
434,annettes welt ein härnchen eilt vorbei geschwind ich frag wohin des wegs mein kind mich gibt es nicht drum muss ich fort ein ö zu suchen am anderen ort das tausch ich ein gegen das ä dann kann ich bleiben ihr seht mich täglich dann durch eure scheiben,725,3606,"['ich', 'tausch', 'annettes', 'eilt', 'wohin', 'frag', 'wegs', 'geschwind', 'ein', 'scheiben']"
435,der gerüstbauer ganz oben steht leise spricht er ein gebet dann tritt er mutig auf die planken im wind ergibt sich leichtes wanken nu junge geh mal weiter tönt s von den kollegen heiter oder hast du angst zu fallen er hört von fern ein lachen schallen die knie wie pudding geht er weiter endlich ist er an der leiter nun der abstieg kann beginnen stilles hoffen um gelingen unten endlich steht er aufrecht dieser job passt zu ihm nicht,726,3606,"['er', 'weiter', 'steht', 'endlich', 'wanken', 'tönt', 'stilles', 'schallen', 'pudding', 'leiter']"
