,text,dir,blog,keywords
558,tango brutal mit abgewandtem gesicht starr die maske mit der du nur in dein inneres schaust schleppst du mich im staccatoschritt über das parkett links rechts wo immer du mich haben willst dort tanzt du mich hin ich stolpere doch der tango muss weiter gehen damit du deinen applaus bekommst by lylo lylo apr abgelegt in bitter lyric abgelegt in bitter lyric zauberblicke apr oh das ist in der tat brutal geh mit dorthin werde gezerrt und gestolpert damit er seinen applaus bekommt boa geh mit dorthin werde gezerrt und gestolpert damit er seinen applaus bekommt boa caliente_in_berlin apr vielleicht wenn er seinen applaus bekommt ist er glücklich und das färbt dann wiederum auf dich ab kopf hoch wir sitzen alle im selben boot knuddelknutschschmatz kopf hoch wir sitzen alle im selben boot knuddelknutschschmatz caliente_in_berlin apr dumm um gottes willen was wären wir denn ohne die hoffnung im leben nichts ja aber ist das die richtige hoffnung hoffnung auf die brosamen der eitelkeit die einem jemand zuwirft ich spüre aber dass meine antwort bald in mir ist was für mich richtig ist von nun an gehts bergauf ich wünsche dir das gleiche bussi hoffnung auf die brosamen der eitelkeit die einem jemand zuwirft ich spüre aber dass meine antwort bald in mir ist was für mich richtig ist von nun an gehts bergauf ich wünsche dir das gleiche bussi weißt du lybes wenn es um brosamen an sich und überhaupt geht bin ich die letzte die sie geringschätzt oder von ihnen abrät aber wenn es solche der eitelkeit sind dann sind es eigentlich gar keine sondern glasstückchen und die machen nicht lebendig sondern tot manchmal geht es schon in dem moment aufwärts da mensch weiß womit er es tatsächlich zu tun hat wenn es belange der eitelkeit sind tut man nicht nur sich selbst weh sondern auch eitlem geschöpf keinen gefallen wenn man es darin bestärkt zumindest ist das meine erfahrung ich wünsch dir so sehr licht am horizont das dir deinen weg weist und lass dich einfach nicht los halte dich fest und erzähl dir von der macht der morgenröte die jeder nacht den garaus macht die kann das immer und überall wollja an sich und überhaupt geht bin ich die letzte die sie geringschätzt oder von ihnen abrät aber wenn es solche der eitelkeit sind dann sind es eigentlich gar keine sondern glasstückchen und die machen nicht lebendig sondern tot manchmal geht es schon in dem moment aufwärts da mensch weiß womit er es tatsächlich zu tun hat wenn es belange der eitelkeit sind tut man nicht nur sich selbst weh sondern auch eitlem geschöpf keinen gefallen wenn man es darin bestärkt zumindest ist das meine erfahrung ich wünsch dir so sehr licht am horizont das dir deinen weg weist und lass dich einfach nicht los halte dich fest und erzähl dir von der macht der morgenröte die jeder nacht den garaus macht die kann das immer und überall wollja liebste ja du hast so recht wenn ich wüsste womit ich es tasächlich zu tun habe täte ich mir leichter aber es geht mir schon wieder gut meine ersten strahlen der morgenröte kann ich schon zu dir schicken nur die gedichte sind weg aber das ist wohl so bei einer lyriclove ich wünsche dir einen schönen sonntag und schicke dir ein dickes danke bussi wenn ich wüsste womit ich es tasächlich zu tun habe täte ich mir leichter aber es geht mir schon wieder gut meine ersten strahlen der morgenröte kann ich schon zu dir schicken nur die gedichte sind weg aber das ist wohl so bei einer lyriclove ich wünsche dir einen schönen sonntag und schicke dir ein dickes danke bussi caliente_in_berlin apr es geht besser zaghaft fragend vorfreudehüpf ja cousinchen danke ich bin fast wieder die alte nur wie vorher geschrieben die gedichte sind offensichtlich weg aber dafür habe ich endlich die staffelei wieder hervorgekramt ich hab das problem dass ich immer nur eines machen kann ich lebe in dem was ich mache und kann nicht leben auf einmal leben also wenn ich schreibe dann schreibe ich und wenn ich male dann male ich wobei es für mich kein problem ist weil ich die intensität mag nur für meine kreative produktion ist es ein problem und manchmal für meine umwelt ich weiß noch nicht wie es hier weiter gehen wird aber vergiss nicht du kannst mir jederzeit mailen mails schreiben kann ich immer und ich freue mich auch sicher darüber sonntagsbussi in der hoffnung dass es dir auch wieder sonniger geht nur wie vorher geschrieben die gedichte sind offensichtlich weg aber dafür habe ich endlich die staffelei wieder hervorgekramt ich hab das problem dass ich immer nur eines machen kann ich lebe in dem was ich mache und kann nicht leben auf einmal leben also wenn ich schreibe dann schreibe ich und wenn ich male dann male ich wobei es für mich kein problem ist weil ich die intensität mag nur für meine kreative produktion ist es ein problem und manchmal für meine umwelt ich weiß noch nicht wie es hier weiter gehen wird aber vergiss nicht du kannst mir jederzeit mailen mails schreiben kann ich immer und ich freue mich auch sicher darüber sonntagsbussi in der hoffnung dass es dir auch wieder sonniger geht caliente_in_berlin apr herzallerliebste lylo egal wie es weiter geht es wird weiter gehen es freut mich sehr dass du so langsam wieder auf die beine kommst gedichtemäßig wirst würdest du bei uns ein loch hinterlassen aber die staffelei freut sich sicherlich auch genutzt zu werden in mir sieht es noch immer etwas dunkel aus aber draußen scheint endlich die sonne vielleicht bahnt sie sich ihren weg in mein herz danke für das email angebot egal wie es weiter geht es wird weiter gehen es freut mich sehr dass du so langsam wieder auf die beine kommst gedichtemäßig wirst würdest du bei uns ein loch hinterlassen aber die staffelei freut sich sicherlich auch genutzt zu werden in mir sieht es noch immer etwas dunkel aus aber draußen scheint endlich die sonne vielleicht bahnt sie sich ihren weg in mein herz danke für das email angebot fata morgana apr liebe lylo seit ein paar tagen schleiche ich lesend um deine bittere lyrik in gedanken bei dir und doch unfähig die richtigen worte zu schreiben vielleicht eins ich weiß leider nur zu gut was du da erlebst ich drücke dich aus der ferne einen lieben gruß an dich seit ein paar tagen schleiche ich lesend um deine bittere lyrik in gedanken bei dir und doch unfähig die richtigen worte zu schreiben vielleicht eins ich weiß leider nur zu gut was du da erlebst ich drücke dich aus der ferne einen lieben gruß an dich reh volution apr ihre worte sind stark jeder leser wird verstehen was sie fühlen auch er applaus applaus schattenwolf apr guten morgen nicht wirklich gut anscheinend kann nur hoffen das der doch nun kommende frühling die osterglocken sind im garten sich auch in dein herz einschleicht dicken knuddel wolf kann nur hoffen das der doch nun kommende frühling die osterglocken sind im garten sich auch in dein herz einschleicht dicken knuddel wolf lieber wolf danke aber in meinem herz ist frühling nur meine worte blühen nicht mehr in gedichten scheint s gedichte in monaten eine große liebe aber ohne nahrung wachsen die farben aus meinen fingern und mein neuer roman kriecht aus der schublade in die er verbannt wurde schön langsam wieder heraus aber mal sehen ganz glaube ich es selber nicht dass der lyrikfaden nun endgültig abgerissen ist oder will es wahrscheinlich noch nicht glauben bussi für dich von der lylo aber in meinem herz ist frühling nur meine worte blühen nicht mehr in gedichten scheint s gedichte in monaten eine große liebe aber ohne nahrung wachsen die farben aus meinen fingern und mein neuer roman kriecht aus der schublade in die er verbannt wurde schön langsam wieder heraus aber mal sehen ganz glaube ich es selber nicht dass der lyrikfaden nun endgültig abgerissen ist oder will es wahrscheinlich noch nicht glauben bussi für dich von der lylo nb hamburg gast apr das wäre schon interessant zu sehen was du da malst und es gibt auch in der liebe traurige lyrik manchmal enstehen so gar die schönsten gedichte die wir alle verstehen weil wir sie kennen und es gibt auch in der liebe traurige lyrik manchmal enstehen so gar die schönsten gedichte die wir alle verstehen weil wir sie kennen ach opa einfach farbe in mein leben ich mal nicht gut ich mal nicht schön ich mal nur gern mit der traurigen lyrik hast du wohl recht aber ich finde keine worte dafür wenn ich traurig bin dann weine ich und schreibe nicht ich kann nur vorher oder nachher deshalb gibts eben dann eher bitter lyrics und die sind mir aber jetzt auch ausgegangen bin nicht mehr bitter mit der traurigen lyrik hast du wohl recht aber ich finde keine worte dafür wenn ich traurig bin dann weine ich und schreibe nicht ich kann nur vorher oder nachher deshalb gibts eben dann eher bitter lyrics und die sind mir aber jetzt auch ausgegangen bin nicht mehr bitter ,983,3218,"['ich', 'es', 'aber', 'die', 'nicht', 'nur', 'geht', 'der', 'sind', 'und']"
559,es wird zeit wenn die verliebtheit höhnt und meine eigenen worte zu pamphleten macht jeder vogel auf dem ast des frühlings spottlieder über mich spuckt wenn blütenkelche farben in mein seelengrau nur speien können und meine hände verkrüppeln die nach deinen worten kratzen dann wird es zeit mich meiner liebe zuzuwenden by lylo lylo apr abgelegt in bitter lyric abgelegt in bitter lyric,985,3218,"['zeit', 'zuzuwenden', 'verkrüppeln', 'spuckt', 'spottlieder', 'seelengrau', 'pamphleten', 'blütenkelche', 'ast', 'bitter']"
560,geh doch wenn du gehen willst dann geh doch geh wohin du willst aus meinem leben kannst du nicht gehen by lylo lylo apr abgelegt in lyric love abgelegt in lyric love twoday net lyriclove anmelden neues weblog anlegen nächstes blog lesen neuere beiträge ältere beiträge,987,3218,"['geh', 'willst', 'beiträge', 'gehen', 'wohin', 'du', 'neuere', 'doch', 'ältere', 'love']"
561,geh doch wenn du gehen willst dann geh doch geh wohin du willst aus meinem leben kannst du nicht gehen by lylo lylo apr abgelegt in lyric love abgelegt in lyric love donnavivace gast apr alles nur geographie gefühle sind immer und überall oh donna welch wunderbarer satz du sprichst ihn mir aus dem herzen bei mir ist ja nur das problem dass ich offenbar nun nicht mehr lyrisch lieben kann und nachdem hier der ort der lyriclove ist danke für deinen trost trip aus irland zu mir hierher danke für deinen trost trip aus irland zu mir hierher der ist wirklich superbe hach pffff lybste lylofee dann liebst du eben poetisch weiter dagegen ist nämlich kein kraut gewachsen weils einem im blut steckt pffff lybste lylofee dann liebst du eben poetisch weiter dagegen ist nämlich kein kraut gewachsen weils einem im blut steckt nun gerade das ist im augenblick mein problem meine liebe ist wieder so weit intakt weil letztendlich dann nicht von männern abhängig und schon gar nicht von einem aber meine lyrische liebe meine liebe ist wieder so weit intakt weil letztendlich dann nicht von männern abhängig und schon gar nicht von einem aber meine lyrische liebe zauberblicke apr stimmt sie kann von da dort nicht gehen sitzt fest und sicher auch wenn du noch so sehr schreist und sicher auch wenn du noch so sehr schreist und vorallem aus dem herz nicht schattenwolf apr alles gesagt alles gedacht mir wieder nur ein dicker knuddel und knutscher für dich bleibt lg und einen sonnigen tag wolf lg und einen sonnigen tag wolf,988,3218,"['nicht', 'geh', 'ist', 'apr', 'trip', 'pffff', 'männern', 'kraut', 'irland', 'gewachsen']"
562,geh doch wenn du gehen willst dann geh doch geh wohin du willst aus meinem leben kannst du nicht gehen by lylo lylo apr abgelegt in lyric love abgelegt in lyric love twoday net lyriclove lyric love geh doch anmelden neues weblog anlegen nächstes blog lesen ,989,3218,"['geh', 'willst', 'gehen', 'doch', 'love', 'wohin', 'du', 'kannst', 'anmelden', 'anlegen']"
563,ich bin das instrument auf dem du spielst wie apollon zupfst du die saiten meiner lyra entlockst mir klänge die sirenengleich durch die gehörgänge der welt schwirren und leise töne still und unhörbar für fremde ohren ein süßes zirpen nur in den eingeweiden meiner sehnsucht laut das schallen meiner freude brausende melodien für unseren tanz zu zweit und tief der bass der tränen wenn du die hand von meinen saiten nimmst by lylo lylo apr abgelegt in letter lyric bist du s erinnerung die mir die nacht versüßt bist du das die mit hellem lichterschein meine augen sanft umflutet um der liebe traum zu sehen den ich geträumt mit offenen augen deren wärme sich mit sanften flügeln über meine tränen breitet sie zu diamanten macht in der krone meiner sehnsucht die mit vollen händen rosen streut auf meinen weg der mich aus dunklem wald in den blühenden garten meiner liebe führt wenn du das bist erinnerung sei mir willkommen by lylo lylo apr abgelegt in sehnsucht wie lieb in mir wächst dein gesicht aus der erinnerung und pflückt von rotem tulpenmund den frühling meiner hoffnung wie warm in mir wächst deine hand aus der erinnerung und schmilzt die eisesblässe meiner wangen ins bad der morgensonnenröte wie sanft in mir wachsen die worte in die erinnerung von morgen aus der erinnerung an gestern an dein gesicht an deine hand so lieb in mir by lylo lylo apr abgelegt in lyric love,990,3218,"['erinnerung', 'meiner', 'der', 'die', 'mir', 'saiten', 'apr', 'lieb', 'du', 'hand']"
564,ich klinge nur für dich ich bin das instrument auf dem du spielst wie apollon zupfst du die saiten meiner lyra entlockst mir klänge die sirenengleich durch die gehörgänge der welt schwirren und leise töne still und unhörbar für fremde ohren ein süßes zirpen nur in den eingeweiden meiner sehnsucht laut das schallen meiner freude brausende melodien für unseren tanz zu zweit und tief der bass der tränen wenn du die hand von meinen saiten nimmst by lylo lylo apr abgelegt in letter lyric abgelegt in letter lyric,991,3218,"['saiten', 'letter', 'zweit', 'zupfst', 'zirpen', 'unhörbar', 'sirenengleich', 'schallen', 'melodien', 'lyra']"
565,bist du s bist du s erinnerung die mir die nacht versüßt bist du das die mit hellem lichterschein meine augen sanft umflutet um der liebe traum zu sehen den ich geträumt mit offenen augen deren wärme sich mit sanften flügeln über meine tränen breitet sie zu diamanten macht in der krone meiner sehnsucht die mit vollen händen rosen streut auf meinen weg der mich aus dunklem wald in den blühenden garten meiner liebe führt wenn du das bist erinnerung sei mir willkommen by lylo,993,3218,"['bist', 'erinnerung', 'du', 'umflutet', 'lichterschein', 'krone', 'hellem', 'dunklem', 'diamanten', 'mit']"
566,wie lieb in mir wie lieb in mir wächst dein gesicht aus der erinnerung und pflückt von rotem tulpenmund den frühling meiner hoffnung wie warm in mir wächst deine hand aus der erinnerung und schmilzt die eisesblässe meiner wangen ins bad der morgensonnenröte wie sanft in mir wachsen die worte in die erinnerung von morgen aus der erinnerung an gestern an dein gesicht an deine hand so lieb in mir by lylo lylo apr abgelegt in lyric love abgelegt in lyric love,995,3218,"['lieb', 'erinnerung', 'wächst', 'mir', 'wie', 'gesicht', 'hand', 'tulpenmund', 'rotem', 'pflückt']"
567,gerissene liebe ja reiß mir das haar vom kopf lege das hirn mir frei damit meine gedanken im heißen winde deines wütens wehen reiß mir das fleisch von meiner brust damit mein herz dir direkt in die augen sieht und schlägt im pulsschlag deiner blicke reiß mir die zunge aus dem mund damit die worte nur aus meinen augen auf dich fallen und es deshalb nie mehr ein missverständnis geben kann by lylo lylo apr abgelegt in lyric love abgelegt in lyric love,997,3218,"['reiß', 'damit', 'wütens', 'gerissene', 'mir', 'missverständnis', 'pulsschlag', 'hirn', 'wehen', 'schlägt']"
568,wiedererkennen in den sonnenstrahlen die den frühling auf meine haut zeichnen erkenne ich die pinselführung deiner finger im lauen abendwehen das mir die haare aus der stirne küsst erkenne ich das sachte wispern deiner lippen in den sternen die meinen schlaf zu träumen erhellen erkenne ich das funkeln deiner augen und in der strömung die den see in meinem bauch mit wärme füllt erkenne ich meine liebe wieder by lylo lylo apr abgelegt in lyric love abgelegt in lyric love,1000,3218,"['erkenne', 'deiner', 'wiedererkennen', 'strömung', 'sachte', 'pinselführung', 'abendwehen', 'wispern', 'stirne', 'erhellen']"
569,auferstehung gelb ist meine brust mit narzissen hast du sie vollgeküsst und mit forsythien sonnenküsse rekeln sich auf meinen freigelegten knospen und locken deine küsse an die quellen die von sanften hügeln dir entgegen springen wie die flügel eines schmetterlings zittert deine hand im flaume meiner haut der frühling schickt die auferstehung tief in meinen schoß in dem es lindgrün duftet unter dem lauen lüftchen deines rotblühenden atems by lylo lylo apr abgelegt in lyric lust abgelegt in lyric lust,1002,3218,"['auferstehung', 'vollgeküsst', 'springen', 'sonnenküsse', 'schmetterlings', 'schickt', 'rotblühenden', 'rekeln', 'quellen', 'lindgrün']"
570,auferstehung gelb ist meine brust mit narzissen hast du sie vollgeküsst und mit forsythien sonnenküsse rekeln sich auf meinen freigelegten knospen und locken deine küsse an die quellen die von sanften hügeln dir entgegen springen wie die flügel eines schmetterlings zittert deine hand im flaume meiner haut der frühling schickt die auferstehung tief in meinen schoß in dem es lindgrün duftet unter dem lauen lüftchen deines rotblühenden atems by lylo lylo apr abgelegt in lyric lust abgelegt in lyric lust donnavivace gast apr frühling wird es frau spürt es förmlich sprießen obschon der spargel erst im juni wächst eine heiße woche meine liebe lylo eine heiße woche meine liebe lylo ,1003,3218,"['auferstehung', 'woche', 'heiße', 'frühling', 'apr', 'sprießen', 'spargel', 'obschon', 'juni', 'vollgeküsst']"
571,leg deine wange an mein haar leg deine wange an mein haar und nippe von dem duft der stille der aus meinem herzen wächst dir die geschlossnen lider küsst und deine lippen öffnet um die stummen seufzer meines glücks zu trinken des glückes das aus deiner wange in mein haar strömt by lylo lylo apr abgelegt in love lyric abgelegt in love lyric,1005,3218,"['wange', 'leg', 'haar', 'nippe', 'geschlossnen', 'glückes', 'mein', 'stummen', 'deine', 'seufzer']"
572,mein bist du und ich rase an deinem hals empor meine zunge verlässt den brennenden zaun meiner lippen und umspült die deinen mit dem durst meiner gier nach dir ich beiße dir die seele aus dem leib du kannst sie nicht mehr retten sie ist mein und rot werde ich sie färben purpurrot mit dem blut meines verlangens ich esse dich auf mit haut und haaren esse ich dich auf alles esse ich auf von dir alles deinen mund und deinen hals und dann dein herz und dein geschlecht deine augen trinke ich in meinen schoß und deine schreie gieße ich in meine ohren mein bist du zuckend in mir die nacht ist dunkelrot und erst die morgensonne wird dich neu gebären by lylo lylo apr abgelegt in lyric lust abgelegt in lyric lust,1007,3218,"['esse', 'und', 'ich', 'hals', 'deinen', 'zuckend', 'rase', 'purpurrot', 'empor', 'brennenden']"
573,mein bist du und ich rase an deinem hals empor meine zunge verlässt den brennenden zaun meiner lippen und umspült die deinen mit dem durst meiner gier nach dir ich beiße dir die seele aus dem leib du kannst sie nicht mehr retten sie ist mein und rot werde ich sie färben purpurrot mit dem blut meines verlangens ich esse dich auf mit haut und haaren esse ich dich auf alles esse ich auf von dir alles deinen mund und deinen hals und dann dein herz und dein geschlecht deine augen trinke ich in meinen schoß und deine schreie gieße ich in meine ohren mein bist du zuckend in mir die nacht ist dunkelrot und erst die morgensonne wird dich neu gebären by lylo lylo apr abgelegt in lyric lust abgelegt in lyric lust donnavivace gast apr so eine nacht löst ein hhhhhhhhh aus nicht wahr einfach leidenschaftlich erregend einfach leidenschaftlich erregend in dem fall kann ich nur sagen gut dass nicht jede r das gleiche braucht in der vielfalt liegt die würze extreme sind zumindest in meinen augen eher notbehelf trotzdem oder gerade deswegen mal ganz lieben abendgruß dalasse und ebenso zugetanes bussi gut dass nicht jede r das gleiche braucht in der vielfalt liegt die würze extreme sind zumindest in meinen augen eher notbehelf trotzdem oder gerade deswegen mal ganz lieben abendgruß dalasse und ebenso zugetanes bussi braucht nein brauchen ist wohl nicht das richtige wort aber nur vegetarisch auch in deinen abend hübsche wünsche auch in deinen abend hübsche wünsche donnavivace gast apr was braucht frau schon n hut n stock n mantel und ne mahlzeit unter dem trockenen dach alles andere sind die geschenke des lebens die sie gerne auspackt und genießt n lylo o alles andere sind die geschenke des lebens die sie gerne auspackt und genießt n lylo o zauberblicke apr wohl bekomms leidenschaft pur rrrrrrrrrrrot schau gleich ob es dieses rollen auch zu hören gibt ,1008,3218,"['braucht', 'esse', 'und', 'apr', 'zugetanes', 'würze', 'vielfalt', 'notbehelf', 'extreme', 'dalasse']"
